00ff0cf5583758e6964723e42f111bf4,bb1fe952bdc16ef8974d4ca11aec19b7,b17b679f4f5ce2e03ce6968c62648246,154.9,15.25
01908071e35fdc75bc0d7764f153abc2,ccadfeab525a9eb1569983b66e5075c4,33576ec5412fb5905d876f12f33bfde6,89.0,25.65
01e0386aae6c6385feedb58bd4aae5c7,ca38c039b717207dec906f4fa9a21db7,59fb871bf6f4522a87ba567b42dafecf,184.99,16.05
021288ce4f15c031270df5259df1b551,30ccf4724f5227265f837e9ba0246278,dbc22125167c298ef99da25668e1011f,83.9,28.99
026a69b8c98fbfc61de9050c41f1dd95,629e019a6f298a83aeecc7877964f935,c003204e1ab016dfa150abc119207b24,119.9,15.57
0281b24682fddf0c7efcaa299b066827,c3002d67c0b8c6449c3a80c1556ad8c5,f80edd2c5aaa505cc4b0a3b219abf4b8,67.9,24.09
02aec12849744e266394182861265286,8aa6223e400af9c97b07c75993142721,1f9ab4708f3056ede07124aad39a2554,174.9,35.74
02fbb3b024a111c7e8a629bbd86df0e2,9446c80fe62e667a43387750f8a8f6d0,5b2e94f2c22b39ccc24d34ad0f669672,119.0,29.19
03054d8a8eefc2981cfad06f58e27979,3e31fd1419cc4cd6adad1925e72e3a03,48436dade18ac8b2bce089ec2a041202,58.9,15.16
04d73d34ddd1f5ebc0c603615093e2a1,1491a8ff192d4b5c369b0eaa2fe33ee5,37be5a7c751166fbc5f8ccba4119e043,219.99,26.38
05c5f6468206cec16a8c99f231bbbe86,6f3b5b605d91b7439c5e3f5a8dffeea7,4869f7a5dfa277a7dca6462dcf3b52b2,143.0,18.88
0603e869ecff28981f22e3ea3e91911b,6f7400c1577bd99fb7c9cd196edb6ae2,0c8380b62e38e8a1e6adbeba7eb9688c,199.8,56.28
0648c919c26e4ed9eae8879a4c17796e,65841ad29fc48cd40902e03da7511e05,8b8cfc8305aa441e4239358c9f6f2485,849.0,174.95
0675ebb5c8a8506766f55599dd95c74c,dce0150ee801b3300e9cd71e2594c30f,0691148aee60ca47977c187804f935ae,74.9,19.71
06a7cc29c9ea73fb0e7d4dc3d9284a76,4eebe44f76b0976eab5c92eebeac8b55,762ed976527cddf02787edba70fffa2a,39.9,13.37
07161bfb5748163ca6d0478bda1b0a5a,e07cf6c8c490ceac43740740459d87ff,92eb0f42c21942b6552362b9b114707d,17.99,14.52
0848fc09700c8afc1c372a4b2b7be70a,23182071dae29b744722e647c64e8fe2,8648b1e89e9b349e32d3741b30ec737e,96.0,35.55
08bc3c916f77ec2affe03716dd076af2,a2da86fa759178e9e58e54aa1a144e59,ea8482cd71df3c1969d7b9473ff13abc,24.99,18.28
09224348db675e0c2a00ebe2bd9599db,8ba12b254c2fbb3c2dda9bf44da89d18,718539d38d07dd351c76db862760e2e2,99.9,34.91
09684ae9062cccfa9bbd158453857401,2947c2678aab0b7bfc86dd062d9c3318,620c87c171fb2a6dd6e8bb4dec959fc6,169.9,16.95
0a0185b8b72cbf2290c3e4218300a61c,9b1c7bc7cad0519369a5ea04afe303f7,8a32e327fe2c1b3511609d81aaf9f042,44.99,21.85
0a32c98faaa09357e357a60d02704a3c,ec2d43cc59763ec91694573b31f1c29a,1c129092bf23f28a5930387c980c0dfc,45.9,9.34
0b886faaea82e30898a5dbf0ffa73e51,bcb4f6803e8889a70dc5ed14c2f5f785,897060da8b9a21f655304d50fd935913,45.65,15.1
0c0200c8b683dcbc6138639044bb781d,657247f6f60543b93e3cc708a8e6329c,7ddcbb64b5bc1ef36ca8c151f6ec77df,248.99,35.91
0c42ffbb7daabd630cbe785466d587c0,78a727ba961fe7561d533e153bf04088,5b97c06a046398e7005b2b7c0d707a92,379.99,51.19
0d9df4f2f2ff31254428de406416328c,4ae634441e444ca4bc85903cafe98d73,92eb0f42c21942b6552362b9b114707d,18.95,10.96
0da349c060ac948eb81278fa539fd719,e9def91e99c8ecb7c5cef5e31506a056,850f4f8af5ea87287ac68de36e29107f,59.99,15.17
0df82e7e73083762d11e4dce39a84c7f,2948658cb6abc82847412be7201bfc4c,955fee9216a65b617aa5c0531780ce60,120.0,13.75
0e993b4910bc84a0c2b26fb528d2e8c0,efd7af8312533d58ccb5ac26304dd3d5,085f6f7e049c996695fb2074fe38d45e,18.8,12.79
0ea0b98a6722a5624e92e4fac9970b45,78f29023586e374cdc3773ce0af6bd2c,960945e1a9535cbc0cd6ddd35fbe7ae8,127.26,27.19
0ea1fd1eeeb46df9770ac9d07e1e71e6,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,69.9,12.43
0eedbfca467b1eca111793663c125e30,d0c700eaeaa117724b74c5a327f945ce,3968920b9aa752ab98f7d5888c9252f2,62.5,23.24
0f6665a373c36216e96163b3162404b0,c01cc7b6054e22d68972a35df1e0c249,a67780aba9dd436e7ac0aa1f889e73ec,42.6,31.1
104ebad584414fcfb7bc0d071bb29a25,7703b8cb5b77fbb36518ea91e2ca734f,6560211a19b47992c3666cc44a7e94c0,39.0,14.1
