01be661b8196707ef60f062632d6d1bd,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,179.8,24.26
025fe62703ce31742dc8bbe8b1a99b56,e61b1e021d5ed7e513da1851597760cc,e9779976487b77c6d4ac45f75ec7afe9,45.49,9.94
027bc78621f14cf45a7ce8dd83bf6516,688ad0169550f8e2eb0307b61df3ba12,640e21a7d01df7614a3b4923e990d40c,121.0,23.72
039fc6a7aa5527e4cf6ed3c3eca00c15,e0cf79767c5b016251fe139915c59a26,da8622b14eb17ae2831f4ac5b9dab84a,29.9,8.11
04105b54650921ca3246f52e6f175f46,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,69.9,0.0
04ad8c8d81d4c6b6936947bfe41c20fd,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,53.9,19.62
0512553e39efd59a9572ce7eebacd43a,1acb18fc869c5489d5f76abcd681165e,6d803cb79cc31c41c4c789a75933b3c7,135.0,13.97
0526ac4e6b594d943d1865fcbbe8047c,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,89.9,15.38
060a509c86c388937eb130705ea09e52,2d7ec74c6f93ad8234f2e29817b2827b,bf3c6d2a28b2b5501e6c15448982dcc9,119.4,17.09
061cafafafb36839a8ee7cf19ab807c6,b33eafe0578ff59c3c9c0853a365e3b6,9baf5cb77970f539089d09a38bcec5c3,154.99,11.71
0629053d0e1e598c7a5048031e19e31b,9c31382f02ac001fe1a33a466471d98c,08084d990eb3f53af056ccbc1730c8a7,29.1,21.5
06e4e324b83309e575442446e34377d7,1c36a5285f7f3b1ed2637d7c528ce5ff,d1b65fc7debc3361ea86b5f14c68d2e2,99.9,22.7
06ef029fb5e8d178fae15f909432ccc7,37bd6327d499dd991f2da7681625bb3c,f12d3c2a14729ae461b920c11fe20fdc,19.5,15.23
06f0522e3c0dd8f8ea7a738176844f04,685c297d0eda4eb885028d8699df7a8b,34056b8b55c1775a22af2331670a799c,58.9,14.72
06f5f6139b33f53defc64643f1252d53,1412c0124f6acb78a0a1023ea5e82c88,82bd0703a4aefd6b599e5bfdaed378fb,44.9,15.56
079f16689c29acb6cab92978e6af2137,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,69.9,0.0
0a00e9b0112a0e7ba031426a31659196,a4ea23e4c7a6ea7b4106779177221ce7,6a38087bc8ad4f89ff453561005f6dea,99.8,74.52
0a499296998c5b2e877297984bdf657c,63de2743d05ab59d85caa49e49459ac1,cbd996ad3c1b7dc71fd0e5f5df9087e2,15.75,14.52
0ab5a761982917ce851399f277662d06,ab330e1b64fde92d3b4d4d6980a38576,e0878efa0e0b7e5313ac0b43bc04c081,39.9,15.1
0abe0832bcbe8e17c2ee4b5b9fd05216,31af99e01af722adb2067b365a311998,4830e40640734fc1c52cd21127c341d4,79.99,16.75
