ba78997921bbcdc1373bb41e913ab953,credit_card,107.78
71749baed4a3e47f47aecfced7c70ec2,credit_card,26.38
8ef3801f58da6b652a3082e1fa5b6589,credit_card,129.15
879dd3373c7f9f0412d2ee301cdadbdb,credit_card,48.23
417b5687161450887ef2e6b283c15c32,credit_card,93.66
cf40f4e7a565c0a50f13f0d95f3f3cc0,boleto,45.89
5db54d41d5ebd6d76cb69223355601f5,credit_card,136.26
4eeb7a26bd818dca75553383c9ef857c,credit_card,64.09
4dfe2ddcd2de2e45fd88e8c6bae55901,credit_card,111.62
e6bb409c7115979984f53a191daf6a1d,credit_card,41.99
6ca9c0a909bbc8eebf30f6c1fdd2c3af,credit_card,487.86
34efa0681bf639559e9739d0b5a703a7,boleto,41.05
c46a116ac9c84425011f5e56acb66c85,credit_card,106.21
0c02a4cb5207e682d63a1343cbddd13b,credit_card,99.34
f9ec88f49637ef75f91d3b52f89b2809,boleto,133.21
ec4015e0b9b735844b7b6c8066835378,credit_card,91.95
87498922d23ddd027a9015ab6fafa886,credit_card,162.76
6ed043d494d076830babf38c25630d86,credit_card,341.51
f95d91071966bc70023eae0e1750c1fc,credit_card,1.18
9bf42f15bce6cd9485c456da9885a3ee,boleto,57.51
1d6d061efdb6cb19fd5b0805b95624f5,boleto,58.62
7acbd2fcb6adc4f13a4e2d01209a956b,credit_card,48.22
236909a5eec961f916c742c7f991d3e5,credit_card,114.8
43204c34d259bc75adc3de4d29d26684,credit_card,124.09
55c9cfabdee5ea72c34f3861da9e817f,credit_card,139.46
693a9ad555486a066084766cdf4936b4,credit_card,58.64
095234196e1f3c4feadc4dca677b3971,boleto,200.01
702e61d4bba44a63b2a6efcddcc8e78c,credit_card,35.71
dae095a3efbcc51f73f9a75181008850,boleto,44.25
433a9459ece4c6083b2aa89b2480a1a8,boleto,81.5
e46cc1d437cb15e5f95230f2eabaca67,credit_card,66.44
0ecc4db762e9de55ecdc2f22e468cfe9,credit_card,142.55
660c976728efa9f8a9994a7521abf686,boleto,33.0
dcea02e816d99fa3394ac1069c80a1ad,boleto,32.78
89e2bc56c561f718d762250d9d6eb0bc,credit_card,112.92
c634e50ec075d06b4cd1d70527697f08,credit_card,134.32
e8d59e851f7fa20ad90e71de20e4b099,credit_card,26.38
9e5069596e2a296be44ec1e268bf823f,credit_card,102.96
