00048cc3ae777c65dbb7d2a0634bc1ea,ef92defde845ab8450f9d70c526ef70f,6426d21aca402a131fc0a5d0960a3c90,21.9,12.69
0068fb0e223115e911d362627e8b8800,e53e557d5a159f5aa2c5e995dfdf244b,88460e8ebdecbfecb5f9601833981930,77.9,13.89
0148d3df00cebda592d4e5f966e300cc,ed08ea04c92f5f434c2362f7310fb328,0adac9fbd9a2b63cccaac4f8756c1ca8,27.650000000000002,59.25
01c156f67900e1f33d1234ce92cb18d9,41db6d8062fcd38410c699743ccc0265,92eb0f42c21942b6552362b9b114707d,13.47,18.23
0231f6b89e5798ff6c0dfb1e18a94da9,aed75ad669fbebd5a385ac7cc2ae7573,17f51e7198701186712e53a39c564617,550.0,98.77
02702047ff5a89b9dd2f5afa7dcff91e,cd82271424be9568801391194697361c,062ce95fa2ad4dfaedfc79260130565f,41.9,16.79
02c8875e5351540e76019fb7429e163f,a76d6212f99d1253fb7bcfe02ce87d8a,8b321bb669392f5163d04c59e235e066,9.0,7.78
0373763807c25ce94a4b85c7c0f47062,a314a62cff3e5725f545fa263aed7a7b,d2374cbcbb3ca4ab1086534108cc3ab7,22.9,11.85
03e5d6a8dd520898f86f8429ccd07c21,2efbce46d36d9af306d4300db163b276,b494891378bd8f4560abe576c52deacd,119.9,15.94
0441b92c70bbdc1ae99a187e05d52621,d1dae3e210576b5698e7847df9c3e1a3,3c03b12bab54d8b37d79d914bfdb1aa0,29.1,15.11
04ef688ecd44ca2621c3f78abfdf42f9,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,59.99,17.73
055bef2dbc886956379d21a556e11ff9,7855801875dac05bda454284be8be7db,f76a3b1349b6df1ee875d1f3fa4340f0,139.9,13.53
06486b73d8d1705c15e0d13f6adcbf84,eca26be90d3b3454dd69a13a05bdb46e,6560211a19b47992c3666cc44a7e94c0,56.0,7.78
06a6627d9cc91a04e9d146bf65fee0a2,996ae0a67e63b78b427a1f8d07543e86,dc4a0fc896dc34b0d5bfec8438291c80,99.9,13.72
06f9b3a828a976a2fca71a4ebf55b1b2,36940188c2ad1a212b94931a08cc3c29,2138ccb85b11a4ec1e37afbd1c8eda1f,39.99,14.1
07068f92ceede34d93d6dd0b5117feef,880be32f4db1d9f6e2bec38fb6ac23ab,fa40cc5b934574b62717c68f3d678b6d,42.99,14.52
0708e6a0b38282fbfed40eccdaa4a597,088c192c21da02dcb908f931d0fe324a,0ea22c1cfbdc755f86b9b54b39c16043,39.9,18.23
0713f1dd3cdb0f62e71d9a1f01c2bc0b,6cdd53843498f92890544667809f1595,ccc4bbb5f32a6ab2b7066a4130f114e3,349.9,15.47
076291ccc60bbd19ff77babbb78324d5,34aca5f4e567c3b675a3e43a17e0b0e5,e8b4225284fbb02d16f200513f1f395d,232.9,37.71
07684a430f124ffa76c3415f04fb2ed5,7d50930301709838d8e90dcac5cfaa84,9616352088dcf83a7c06637f4ebf1c80,59.9,12.55
0865bf48f1aecd458a5a2ff3211dee8c,5edd96075ae7fa289da48ec3b80c0c2f,ea8482cd71df3c1969d7b9473ff13abc,109.0,8.92
08fe747a18955f4657172a09f1660620,57d2fa6882b789ad55e86074398826c4,afe0067131b73e40875c9b6c10bd2e21,89.9,17.88
09357f9fdde223052006f3bae0367a29,27fdfad2c6a8f91606eb41ea396785c6,8b321bb669392f5163d04c59e235e066,13.2,19.04
0a31cb63d4483ffbef1d5503752a0b5d,4ac50dbde931c0a5ed8c33d3dc047351,2e1c9f22be269ef4643f826c9e650a52,30.99,15.1
0a84b71d2fd93eeae49d3149a3e08003,0fce35c0b7338bda3e52e2389f0c0762,391fc6631aebcf3004804e51b40bcf1e,149.98,25.89
0a8f8c393d9dbc5901daf7d157afc427,6536314c94d43b787fc1c622941da14b,2138ccb85b11a4ec1e37afbd1c8eda1f,32.99,15.1
0aa1d9509ae8e0c76c03ad7ba91dc81a,7c0a2a31bc479e366fe9fee1f5bc62b3,5c243662ce92d84573bfaff24c3e3700,136.9,43.37
0b5cb81ddd693dca629e9931e85f00c9,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,68.99,38.03
0c4af986e0aaede577f05163c1ee5911,e5403f78625641d4ae41af599772fbfd,1c40343cc5d18c2d8248ac2f3366de34,128.59,19.0
0c57cbfd927d9e62af8beee6d48920b7,eeab31cd2a4bcd64e6b249e0a674b3a8,bbaff50f3b708fda865918715276cd87,26.0,7.44
0d2046f9274a9bbfe1ab9488931befbe,da6f9d8ce4950ad572b7b4fe7d7e6c90,8b28d096634035667e8263d57ba3368c,97.9,18.57
0d3e289cfc790ac7f02c3445a077d569,3f994ee4a0b20760d1b173aa65037c95,ceaec5548eefc6e23e6607c5435102e7,215.0,21.0
0dac831729de109c5f878882316eb43f,ee0c1cf2fbeae95205b4aa506f1469f0,cc419e0650a3c5ba77189a1882b7556a,53.99,22.09
0dc561ba424a8d639e1d4d7840c530c0,6413f7a28e149a324c4a914000399fb2,7a67c85e85bb2ce8582c35f2203ad736,144.99,18.26
0e5dcadb0c33c96bd4c6573929a80d9f,6bd248f93425ceeb625a8a97e2404112,dbc22125167c298ef99da25668e1011f,58.9,17.98
0ecd7312b4a222a3a86590e46f1c2b90,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,239.98,46.84
0fba53cb4e9429e38cd2750c32fa24a5,bd84287687cd6471cc78eee8ed6a6a8e,2e1c9f22be269ef4643f826c9e650a52,43.49,8.72
1094dc9e3237f4deff27a2bab683a300,2bb3e85f2a403543fdb64e266e70c792,76d64c4aca3a7baf218bf93ef7fa768d,329.9,87.93
109e7f07a4c739fb54edf836bb9ef576,b192be433004cc1f10b467c0e9ea309b,de722cd6dad950a92b7d4f82673f8833,197.5,21.65
11642b906362f0d80a1228e1fa45a18e,0b039b61011417822882815943f13dac,8b321bb669392f5163d04c59e235e066,47.4,28.2
117555989192fd7b3694c3acaa2bf0b4,9e4ea25a61f57a8b8f48bb28bc7118ab,b2ba3715d723d245138f291a6fe42594,119.9,16.05
11769750147cf0a49a396b01ca004300,02ce467092b184e71d3967d29110adc1,a7f13822ceb966b076af67121f87b063,176.96,50.0
12222b95d3464440506ffeede2239765,e70b02b0b99965f2ff4341de50a35c5d,09f952a5f58d2285b0372551ae8f9b01,207.0,43.51
1266f3e39be1dedd482da8b623328821,2b7fd8137a4b6427e3547cd05d3aca49,8b321bb669392f5163d04c59e235e066,16.5,15.23
12b63b3416a5f2cfb2db709782a07af5,fec3b45dc09b257690a09a742870b149,73a63f72308aa20a46f4b1632018f196,44.95,34.27
15c1a0aa2e32bd15bfe9302af6280f97,133f594a246e5c52489304a4b5a39830,039b29ff3b3473435d0cd59040575de9,8.9,15.23
16d65d58409db5d0534f2fb1817696b0,84c79830527ae823029ee6b904cf948c,11d4c477d09821164bca4f70a2eae031,32.7,17.06
1726692d7d3bf55b3bf72214ed9e6f7e,deafef42415ecde158b2a30ed7981e65,3be5841cdcc46de4ed3f9116f104b2c5,149.9,16.16
17536125bc0b2189e30b5fa945a8773a,d04bbac48960ecb7ea311b00ca6e1cb7,0dd184061fb0eaa7ca37932c68ab91c5,118.0,14.82
183f2bb10e984acdee08ad34070ebf69,0aabfb375647d9738ad0f7b4ea3653b1,37515688008a7a40ac93e3b2e4ab203f,24.5,15.1
